Table: RackPositionPlausi Dependency,,
CBReadData_DIDInf_DID_3201_ECUPowerSupplyVoltage,ErrorHandler,N/A
CBReadData_DIDInf_DID_3202_InputTorque,ErrorHandler,N/A
CBReadData_DIDInf_DID_3203_ECUTemperature,ErrorHandler,N/A
CBReadData_DIDInf_DID_3204_VehicleSpeed,ErrorHandler,N/A
CBReadData_DIDInf_DID_3205_SteeringWheelPosition,ErrorHandler,N/A
CBReadData_DIDInf_DID_3207_TotalOdometer,ErrorHandler,N/A
CBReadData_DIDInf_DID_3208_NumberOfFaultDetections,ErrorHandler,N/A
CBReadData_DIDInfo_DID_1011_LocalSnapshot,ErrorHandler,N/A
EnableCond_DemEnableCondition_Non_ErrorState,N/A,ErrorHandler
WdgMonI_RunnCPR,WdgMMonitor,ErrorHandler
WdgMonI_RunnCPR5ms,WdgMMonitor,ErrorHandler

Table: SafetyGuardianPlausi Dependency,,
Interface,Sender/Server,Receiver/Client
mMotorTorqueAfterSG,SafetyGuardianPlausi,TorqueLimitationCoordinator
mMotorTorqueAfterSG_2,SafetyGuardianPlausi,TorqueLimitationCoordinator
mAbsUlimitedAssistantTorque,PowerAssistancePlausi(mAbsAssistTorque4Check),SafetyGuardianPlausi
mAbsUlimitedAssistantTorque_2,PowerAssistancePlausi(mAbsAssistTorque4Check_2),SafetyGuardianPlausi
mMotorTorqueAfterSG4Check,SafetyGuardian,SafetyGuardianPlausi
mRedMotorTorque,TRCCheck,SafetyGuardianPlausi
mTorsionBarTorqueSum,PowerAssistancePlausi(mTorsionBarTorque4Check),SafetyGuardianPlausi
mTorsionBarTorqueSum_2,PowerAssistancePlausi(mTorsionBarTorque4Check_2),SafetyGuardianPlausi
nAbsGeneratorRotorSpeed,RotorSpeedCalCheckPlausi(nAbsGenerRotSpeed),SafetyGuardianPlausi
nAbsGeneratorRotorSpeed_2,RotorSpeedCalCheckPlausi(nAbsGenerRotSpeed_2),SafetyGuardianPlausi
vAbsSafeVehicleSpeed,VehicleSpeedPlausi,SafetyGuardianPlausi
vAbsSafeVehicleSpeed_2,VehicleSpeedPlausi,SafetyGuardianPlausi
xGearSign,ApplicationFunctionManage,SafetyGuardianPlausi
ErrReaI_Indicator,ErrorReaction,SafetyGuardianPlausi
Event_DemEvent_AppPlausiCheckErr,N/A,SafetyGuardianPlausi
RDII_ReadCheckRedundantRamU16,RamDataIntegrity,SafetyGuardianPlausi
WdgMonI_RunnCPR,WdgMMonitor,SafetyGuardianPlausi

Table: CanTerm Dependency,,
Interface,Sender/Server,Receiver/Client
Com_EPS_SicControl1,CanTerm,EpsSicPage
Com_EPS_SicControl2,CanTerm,EpsSicPage
Com_Eps2CanTerm,CanTerm,N/A
FactoryTBT,CanTerm,TAS
FactoryTasAngle,CanTerm,N/A
eSWConfigNVW,CanTerm,N/A
fCanTerm2EPSInPut,CanTerm,N/A
fCanTermBlockUse1NVW,CanTerm,NVRam
fCanTermBlockUse2NVW,CanTerm,NVRam
fFactoryModeEnable,CanTerm,SystemStateMachine|UDSServices
fFactorySpeedSet,CanTerm,EpsInput
fTasFactoryMode,CanTerm,TAS
sFactoryModeState,CanTerm,SystemStateMachine
yFactoryEngineSpeed,CanTerm,EpsInput
yFactoryVehSpeed,CanTerm,EpsInput
yFactoryWheelSpeed,CanTerm,EpsInput
yRPSCalibFlag,CanTerm,RPS
Com_CanTerm2EpsSig,N/A,CanTerm
eMotoRPSOffsetNVR,N/A,CanTerm
eSWConfigNVR,N/A,CanTerm
fCanTermBlockUse1NVR,NVRam,CanTerm
fCanTermBlockUse2NVR,NVRam,CanTerm
fEPSInput2CanTerm,EpsInput,CanTerm
fTasMechFaultNVR,N/A,CanTerm
kPDC_LongTermLearnRackForceNVR,N/A,CanTerm
mFricCompMotTorqNVR,N/A,CanTerm
sEPSAssistanceStyleNVR,N/A,CanTerm
sEPSAssociWithDriverModeNVR,N/A,CanTerm
sESLearnStateLeftNVR,N/A,CanTerm
sESLearnStateRightNVR,N/A,CanTerm
sSystemState,SystemStateMachine,CanTerm
wEsStrAngleLeftNVR,N/A,CanTerm
wEsStrAngleRightNVR,N/A,CanTerm
wRPSCalibOffset,RPS,CanTerm
wSteeringAngleOffsetNVR,N/A,CanTerm
xDTSCLongtermFactorNVR,N/A,CanTerm
yFactoryEPSInputState,EpsInput,CanTerm
yRPSCalibStatus,RPS,CanTerm
CalibCtrl,N/A,CanTerm
GetCalibState,N/A,CanTerm
NvRamI_GetBlockStatus,NVRam,CanTerm
NvRamI_ReadBlock,NVRam,CanTerm
NvRamI_WriteAllDefault,NVRam,CanTerm
NvRamI_WriteBlock,NVRam,CanTerm
SSMI_EventCheck,N/A,CanTerm
SSMI_EventNotify,N/A,CanTerm

Table: EOL Dependency,,
Interface,Sender/Server,Receiver/Client
Com_EpsAzgTx_Data,EOL,N/A
Com_Azg2EpsCommnSig,N/A,EOL

Table: UDSServices Dependency,,
Interface,Sender/Server,Receiver/Client
eSWConfigNVW,UDSServices,NVRam
yeeProgEntryFlagNVW,UDSServices,NVRam
yeeVINNVW,UDSServices,NVRam
cMcuTemp,TempDrv,UDSServices
eSWConfigNVR,NVRam,UDSServices
fFactoryModeEnable,CanTerm,UDSServices
iBattCurrent,SigTfr,UDSServices
iMotCtrl_Isq,SigTfr,UDSServices
mActDampMotorTorque,ActiveDamping,UDSServices
mActiveReturnMotorTorq,ActiveReturnPlausi,UDSServices
mCompMotTorOffset,PDC_Plausi,UDSServices
mDTSCMotorTorqueOffset,DTSCPlausi(mDTSCCheckedMMotOffset),UDSServices
mFricCompMotTorq,FrictionCompensation,UDSServices
mLimMotorTorque,TorqueLimitationCoordinator,UDSServices
mMotCtrl_TrqEst,MotPlausi,UDSServices
mTorsionBarTorque,TAS,UDSServices
nEngineSpeed,EpsInput,UDSServices
nRawRotorSpeed,RPS,UDSServices
sSteeringAngleInitState,RackPosition,UDSServices
sSystemState,SystemStateMachine,UDSServices
sVehicleSpeedState,VehicleSpeedMain,UDSServices
uBatteryVoltage,BatteryStatus,UDSServices
vAbsAvgVehicleSpeed,VehicleSpeedMain,UDSServices
vSteeringAngleSpeed,RotorSpeedCalculation,UDSServices
wRelRotorPosition,RPS,UDSServices
wSteeringAngle,RackPosCorr,UDSServices
xLimMotTrq,TRCCheck,UDSServices
yeeFBLReservedNVR,NVRam,UDSServices
yeeVINNVR,NVRam,UDSServices
zOdometerValue,EpsInput,UDSServices
DataServices_DID_3200_ECU_Cfg_Parameter_Data,UDSServices,N/A
DataServices_DID_3201_ECU_PowerSupplyVoltage_Data,UDSServices,N/A
DataServices_DID_3202_InputTorque_Data,UDSServices,N/A
DataServices_DID_3203_ECU_Temperature_Data,UDSServices,N/A
DataServices_DID_3204_VehicleSpeed_Data,UDSServices,N/A
DataServices_DID_3205_SteeringWheelPosition_Data,UDSServices,N/A
DataServices_DID_3206_EPS_SWConfiguration_Data,UDSServices,N/A
DataServices_DID_3209_Current_Data,UDSServices,N/A
DataServices_DID_320D_SteeringAngleSpeed_Data,UDSServices,N/A
DataServices_DID_320E_CurrentofQaxle_Data,UDSServices,N/A
DataServices_DID_320F_PowerAssistanceTorque_Data,UDSServices,N/A
DataServices_DID_3210_ActiveReturnTorque_Data,UDSServices,N/A
DataServices_DID_3211_ActiveDampingTorque_Data,UDSServices,N/A
DataServices_DID_3212_PDCTorque_Data,UDSServices,N/A
DataServices_DID_3213_TSCTorque_Data,UDSServices,N/A
DataServices_DID_3216_FrictionCompensationTorque_Data,UDSServices,N/A
DataServices_DID_3217_EPSDiagnosticConfiguration_Data,UDSServices,N/A
DataServices_DID_F013_VehicleManufacturerLogisticSoftware_Data,UDSServices,N/A
DataServices_DID_F031_VehicleManufacturerCalibrationPartNumber_Data,UDSServices,N/A
DataServices_DID_F032_VehicleManufacturerConfiguration_Data,UDSServices,N/A
DataServices_DID_F180_Boot_SW_ID_Data,UDSServices,N/A
DataServices_DID_F187_SparePartNumber_Data,UDSServices,N/A
DataServices_DID_F188_ECU_SWNumber_Data,UDSServices,N/A
DataServices_DID_F18A_System_SupplierID_Data,UDSServices,N/A
DataServices_DID_F18C_ECU_SerialNumber_Data,UDSServices,N/A
DataServices_DID_F191_ECU_HWNumber_Data,UDSServices,N/A
RoutineServices_RID_320A_SteeringAngleCal,UDSServices,N/A
RoutineServices_RID_320B_SteeringAngleDecal,UDSServices,N/A
RoutineServices_RID_320C_SWEndStopReset,UDSServices,N/A
SecurityAccess_Level_1,UDSServices,N/A
SecurityAccess_Level_5,UDSServices,N/A
ServiceRequestSupplierNotification_ServiceRequestNotification,UDSServices,N/A
CalibCtrl,RackPosition,UDSServices
GetCalibState,RackPosition,UDSServices
IoHwAbI_McuSoftSysReset,IoHwAbifRte,UDSServices
NvRamI_GetBlockStatus,NVRam,UDSServices
NvRamI_GetWriteAllStatus,NVRam,UDSServices
NvRamI_ReadBlock,NVRam,UDSServices
NvRamI_WriteAll,NVRam,UDSServices
NvRamI_WriteBlock,NVRam,UDSServices
SbcI_PowerOnReset,SBC,UDSServices
SbcI_ResetPreparation,SBC,UDSServices

Table: MotPlausi Dependency,,
Interface,Sender/Server,Receiver/Client
fMotCtrl_MotPlausiErrorState,MotPlausi,InputLmt
fMotPlausi_Enable,MotPlausi,EpsSicPage
mMotCtrl_TrqEst,MotPlausi,MotTemp|UDSServices
mMotPlausi_AbsTrqDiffInteg,MotPlausi,EpsSicPage
mMotPlausi_IntegLmt,MotPlausi,EpsSicPage
mMotPlausi_TrqDiffInteg,MotPlausi,EpsSicPage
fMotCtrl_ASCEnabFlag,SigTfr,MotPlausi
fMotCtrl_INTRunFlag,SigTfr,MotPlausi
fMotCtrl_TrqInjectState,InputLmt,MotPlausi
iMotCtrl_CurU,SigTfr,MotPlausi
iMotCtrl_CurV,SigTfr,MotPlausi
mGradTorsionBarTorque,TAS,MotPlausi
mMotCtrl_TrqRef2FOC,InputLmt,MotPlausi
mMotCtrl_TrqRef4APP,InputLmt,MotPlausi
mTorsionBarTorque,TAS,MotPlausi
nMotCtrl_AbsRpmMechFOC,SigTfr,MotPlausi
wMotCtrl_EleAngleFOC,SigTfr,MotPlausi
yMotCtrl_Lsd,ParaUpd,MotPlausi
yMotCtrl_Lsq,ParaUpd,MotPlausi
ErrReaI_Indicator,ErrorReaction,MotPlausi
Event_DemEvent_FOCTorqueFailed,N/A,MotPlausi
WdgMonI_RunnCPR,WdgMMonitor,MotPlausi

Table: ParaUpd Dependency,,
Interface,Sender/Server,Receiver/Client
fMotCtrl_ParaUpdFlag,ParaUpd,SigProc
rMotCtrl_Rs,ParaUpd,CurLmtTrq|SigProc
yMotCtrl_Kfd,ParaUpd,SigProc
yMotCtrl_Kfq,ParaUpd,SigProc
yMotCtrl_Kid,ParaUpd,SigProc
yMotCtrl_Kiq,ParaUpd,SigProc
yMotCtrl_Kpd,ParaUpd,SigProc
yMotCtrl_Kpq,ParaUpd,SigProc
yMotCtrl_Lsd,ParaUpd,MotPlausi|TrqCon
yMotCtrl_Lsq,ParaUpd,MotPlausi|TrqCon
yMotCtrl_OneDivPsip,ParaUpd,TrqCon
cNtcTemp,TempDrv,ParaUpd
fMotCtrl_INTRunFlag,SigTfr,ParaUpd
iMotCtrl_AbsIsdRef,TrqCon,ParaUpd
iMotCtrl_AbsIsqRef,TrqCon,ParaUpd
nMotCtrl_AbsRpmMechFOC,SigTfr,ParaUpd
vAbsAvgVehicleSpeed,VehicleSpeedMain,ParaUpd
WdgMonI_RunnCPR,WdgMMonitor,ParaUpd

Table: SigProc Dependency,,
Interface,Sender/Server,Receiver/Client
aMotCtrlIRQ_AbsRpmAcc,SigProc,SigTfr
iMotCtrlIRQ_CurU,SigProc,SigTfr
iMotCtrlIRQ_CurV,SigProc,SigTfr
iMotCtrlIRQ_CurW,SigProc,SigTfr
iMotCtrlIRQ_IsRef,SigProc,DutyCal
iMotCtrlIRQ_Isd,SigProc,CurCon|SigTfr
iMotCtrlIRQ_IsdRef,SigProc,CurCon|DutyCal|SigTfr
iMotCtrlIRQ_Isq,SigProc,CurCon|SigTfr
iMotCtrlIRQ_IsqRef,SigProc,CurCon|DutyCal|SigTfr
mMotCtrlIRQ_TrqRef2FOC,SigProc,OrComp
nMotCtrlIRQ_AbsRpmMechFOC,SigProc,DutyCal|SigTfr
nMotCtrlIRQ_EleOmegaFOC,SigProc,CurCon|SigTfr
nMotCtrlIRQ_RpmMechFOC,SigProc,DutyCal|OrComp|SigTfr
rMotCtrlIRQ_Rs,SigProc,CurCon
uMotCtrlIRQ_UBatt,SigProc,N/A
uMotCtrlIRQ_UBattFilt,SigProc,SigTfr
uMotCtrlIRQ_UPowStage,SigProc,OrComp
uMotCtrlIRQ_UPowStageFilt,SigProc,DutyCal|OrComp|SigTfr
wMotCtrlIRQ_EleAngleFOC,SigProc,DutyCal|SigTfr
wMotCtrlIRQ_EleAngleFOC4SVPWM,SigProc,OrComp
yMotCtrlIRQ_Kfd,SigProc,CurCon
yMotCtrlIRQ_Kfq,SigProc,CurCon
yMotCtrlIRQ_Kid,SigProc,CurCon
yMotCtrlIRQ_Kiq,SigProc,CurCon
yMotCtrlIRQ_Kpd,SigProc,CurCon
yMotCtrlIRQ_Kpq,SigProc,CurCon
fMotCtrl_CurRefUpdFlag,TrqCon,SigProc
fMotCtrl_ParaUpdFlag,ParaUpd,SigProc
iMotCtrl_IsRef,TrqCon,SigProc
iMotCtrl_IsdRef,TrqCon,SigProc
iMotCtrl_IsqRef,TrqCon,SigProc
mMotCtrl_TrqRef2FOC,InputLmt,SigProc
rMotCtrl_Rs,ParaUpd,SigProc
sKL15State,IgnitionCalculation(sSystemKL15State),SigProc
sSystemState,SystemStateMachine,SigProc
vAbsAvgVehicleSpeed,VehicleSpeedMain,SigProc
yMotCtrl_Kfd,ParaUpd,SigProc
yMotCtrl_Kfq,ParaUpd,SigProc
yMotCtrl_Kid,ParaUpd,SigProc
yMotCtrl_Kiq,ParaUpd,SigProc
yMotCtrl_Kpd,ParaUpd,SigProc
yMotCtrl_Kpq,ParaUpd,SigProc
WdgMonI_RunnCPR,WdgMMonitor,SigProc

Table: SigTfr Dependency,,
Interface,Sender/Server,Receiver/Client
aMotCtrl_AbsRpmAcc,SigTfr,CurLmtTrq
fMotCtrl_ASCEnabFlag,SigTfr,MotPlausi|PhaseOCDiag
fMotCtrl_INTRunFlag,SigTfr,CurLmtTrq|InputLmt|MotCAN|MotPlausi|MotTemp|PWMCheck|ParaUpd|PhaseOCDiag|TrqCon
iBattCurrent,SigTfr,EpsOutput|EpsSicPage|MotCAN|SupplyVoltageReduction|UDSServices
iMotCtrl_CurU,SigTfr,MotPlausi|PhaseOCDiag
iMotCtrl_CurURef,SigTfr,PhaseOCDiag
iMotCtrl_CurV,SigTfr,MotPlausi|PhaseOCDiag
iMotCtrl_CurVRef,SigTfr,PhaseOCDiag
iMotCtrl_CurW,SigTfr,PhaseOCDiag
iMotCtrl_CurWRef,SigTfr,PhaseOCDiag
iMotCtrl_IbattFilt,SigTfr,MotTemp
iMotCtrl_Isd,SigTfr,N/A
iMotCtrl_Isq,SigTfr,MotCAN|UDSServices
nMotCtrl_AbsRpmMechFOC,SigTfr,CurLmtTrq|MotPlausi|ParaUpd|PhaseOCDiag|TrqCon
nMotCtrl_EleOmegaFOC,SigTfr,TrqCon
nMotCtrl_RpmMechFOC,SigTfr,MotTemp|TrqCon
uMotCtrl_UBattFilt,SigTfr,CurLmtTrq
uMotCtrl_UPowStageFilt,SigTfr,CurCon|CurLmtTrq|MotTemp|PWMCheck|TrqCon
uMotCtrl_Usd,SigTfr,N/A
uMotCtrl_Usq,SigTfr,N/A
wMotCtrl_EleAngleFOC,SigTfr,MotPlausi
yMotCtrl_DutyUFbk,SigTfr,PWMCheck
yMotCtrl_DutyULast,SigTfr,PWMCheck
yMotCtrl_DutyVFbk,SigTfr,PWMCheck
yMotCtrl_DutyVLast,SigTfr,PWMCheck
yMotCtrl_DutyWFbk,SigTfr,PWMCheck
yMotCtrl_DutyWLast,SigTfr,PWMCheck
aMotCtrlIRQ_AbsRpmAcc,SigProc,SigTfr
fMotCtrlIRQ_ASCEnabFlag,DutyCal,SigTfr
fMotCtrl_CurRefUpdFlag,TrqCon,SigTfr
fMotCtrl_PWMCheckFlag,PWMCheck,SigTfr
fMotCtrl_PhaseOCDiagFlag,PhaseOCDiag,SigTfr
iMotCtrlIRQ_CurU,SigProc,SigTfr
iMotCtrlIRQ_CurV,SigProc,SigTfr
iMotCtrlIRQ_CurW,SigProc,SigTfr
iMotCtrlIRQ_IsAct,N/A,SigTfr
iMotCtrlIRQ_Isd,SigProc,SigTfr
iMotCtrlIRQ_IsdRef,SigProc,SigTfr
iMotCtrlIRQ_Isq,SigProc,SigTfr
iMotCtrlIRQ_IsqRef,SigProc,SigTfr
nMotCtrlIRQ_AbsRpmMechFOC,SigProc,SigTfr
nMotCtrlIRQ_EleOmegaFOC,SigProc,SigTfr
nMotCtrlIRQ_RpmMechFOC,SigProc,SigTfr
uMotCtrlIRQ_UBattFilt,SigProc,SigTfr
uMotCtrlIRQ_UPowStageFilt,SigProc,SigTfr
uMotCtrlIRQ_Usd,CurCon,SigTfr
uMotCtrlIRQ_Usq,CurCon,SigTfr
wMotCtrlIRQ_EleAngleFOC,SigProc,SigTfr
yMotCtrlIRQ_DutyU,DutyCal,SigTfr
yMotCtrlIRQ_DutyV,DutyCal,SigTfr
yMotCtrlIRQ_DutyW,DutyCal,SigTfr
WdgMonI_RunnCPR,WdgMMonitor,SigTfr

Table: DutyCal Dependency,,
Interface,Sender/Server,Receiver/Client
fMotCtrlIRQ_ASCEnabFlag,DutyCal,OutputStage|SigTfr
yMotCtrlIRQ_DutyU,DutyCal,SigTfr
yMotCtrlIRQ_DutyV,DutyCal,SigTfr
yMotCtrlIRQ_DutyW,DutyCal,SigTfr
iMotCtrlIRQ_IsRef,SigProc,DutyCal
iMotCtrlIRQ_IsdRef,SigProc,DutyCal
iMotCtrlIRQ_IsqRef,SigProc,DutyCal
nMotCtrlIRQ_AbsRpmMechFOC,SigProc,DutyCal
nMotCtrlIRQ_RpmMechFOC,SigProc,DutyCal
uMotCtrlIRQ_UPowStageFilt,SigProc,DutyCal
uMotCtrlIRQ_Usd,CurCon,DutyCal
uMotCtrlIRQ_Usq,CurCon,DutyCal
wMotCtrlIRQ_Angle4SVPWM,OrComp,DutyCal
wMotCtrlIRQ_Angle4SVPWMOri,OrComp,DutyCal
wMotCtrlIRQ_EleAngleFOC,SigProc,DutyCal
yMotCtrlIRQ_Amp4Comp,OrComp,DutyCal
yMotCtrlIRQ_Phase4Comp,OrComp,DutyCal
WdgMonI_RunnCPR,WdgMMonitor,DutyCal

Table: MotTemp Dependency,,
Interface,Sender/Server,Receiver/Client
cMotCtrl_CoilTemp,MotTemp,MotCAN|OverTemperatureProtection(cMotorTemp)
cNtcTemp,TempDrv,MotTemp
fMotCtrl_INTRunFlag,SigTfr,MotTemp
iMotCtrl_IbattFilt,SigTfr,MotTemp
iMotCtrl_IsRef,TrqCon,MotTemp
mMotCtrl_TrqEst,MotPlausi,MotTemp
mMotCtrl_TrqRef2FOC,InputLmt,MotTemp
nMotCtrl_RpmMechFOC,SigTfr,MotTemp
uMotCtrl_UPowStageFilt,SigTfr,MotTemp
WdgMonI_RunnCPR,WdgMMonitor,MotTemp

Table: MotCAN Dependency,,
Interface,Sender/Server,Receiver/Client
cMotorTemp,MotCAN,EpsSicPage
iMotCAN_Isq,MotCAN,N/A
iMotCAN_iBattCurrent,MotCAN,N/A
iMotCtrlIsRef,MotCAN,EpsSicPage(MtrIsRef)
mRedTorqFOC,MotCAN,EpsSicPage(MtrTorqRef)
cMotCtrl_CoilTemp,MotTemp,MotCAN
fMotCtrl_INTRunFlag,SigTfr,MotCAN
iBattCurrent,SigTfr,MotCAN
iMotCtrl_IsRef,TrqCon,MotCAN
iMotCtrl_Isq,SigTfr,MotCAN
mMotCtrl_TrqRef2FOC,InputLmt,MotCAN
WdgMonI_RunnCPR,WdgMMonitor,MotCAN

Table: LaneKeepAssistAngleCtrlPlausi Dependency,,
Interface,Sender/Server,Receiver/Client
fEPS_3_AgFailr,LaneKeepAssistAngleCtrlPlausi,EpsOutput
fEPS_4_PSCMActRPCTrqValid,LaneKeepAssistAngleCtrlPlausi,EpsOutput
mLkaCheckPlausiMMotOffset,LaneKeepAssistAngleCtrlPlausi,LaneKeepAssistAngleCtrlMain(mLkaAnglePlausiMMotOffset)|LaneKeepAssistAngleTorqConvert(mLkaCheckedMMotOffset)
mLkaCheckPlausiTBTOffset,LaneKeepAssistAngleCtrlPlausi,N/A
sEPS_4_AgCtrlLimActvd,LaneKeepAssistAngleCtrlPlausi,EpsOutput
sEPS_4_TBTDir,LaneKeepAssistAngleCtrlPlausi,EpsOutput
sLkaFunCooCheckedState,LaneKeepAssistAngleCtrlPlausi,N/A
sLkaFuncCooState,LaneKeepAssistAngleCtrlPlausi,LaneKeepAssistAngleCtrlMain
sLkaICtrState,LaneKeepAssistAngleCtrlPlausi,EpsOutput(sALkaICtrState)
fLkaActivateFctCo,LaneKeepAssistAngleCtrlMain,LaneKeepAssistAngleCtrlPlausi
fLkaRampedIn,LaneKeepAssistAngleCtrlMain,LaneKeepAssistAngleCtrlPlausi
fLkaRampedOut,LaneKeepAssistAngleCtrlMain,LaneKeepAssistAngleCtrlPlausi
mMotTorq4Check,LaneKeepAssistAngleCtrlTorque,LaneKeepAssistAngleCtrlPlausi
mTorsionBarTorq4Check,LaneKeepAssistAngleCtrlTorque,LaneKeepAssistAngleCtrlPlausi
mTorsionBarTorque,TAS,LaneKeepAssistAngleCtrlPlausi
vAbsSafeVehicleSpeed,VehicleSpeedPlausi,LaneKeepAssistAngleCtrlPlausi
vSteeringAngleSpeed,RotorSpeedCalculation,LaneKeepAssistAngleCtrlPlausi
wLKASteeringAngleTargetFilter,LaneKeepAssistAngleCtrlTorque,LaneKeepAssistAngleCtrlPlausi
wSteeringAngle,RackPosCorr,LaneKeepAssistAngleCtrlPlausi
FuncCoI_CtrlChattSet,FunctionCoordinator,LaneKeepAssistAngleCtrlPlausi
FuncCoI_CtrlCmdSet,FunctionCoordinator,LaneKeepAssistAngleCtrlPlausi
FuncCoI_FuncReqLim,FunctionCoordinator,LaneKeepAssistAngleCtrlPlausi
WdgMonI_RunnCPR,WdgMMonitor,LaneKeepAssistAngleCtrlPlausi



