1,2,3
SSM_EventNotify,SystemStateMachine,VehicleSpeedCalculation
WdgMonI_RunnCPR,WdgMMonitor,VehicleSpeedCalculation
,,
Table: EpsSicPage Dependency,,
Interface,Sender/Server,Receiver/Client
Com_BatteryCurrent_VT,EpsSicPage,N/A
Com_BatteryVoltage,EpsSicPage,N/A
Com_BatteryVoltage_PV,EpsSicPage,N/A
Com_BatteryVoltage_VT,EpsSicPage,N/A
Com_ChattPeriodCount_VT,EpsSicPage,N/A
Com_CoreVoltage_1dot3V,EpsSicPage,N/A
Com_CoreVoltage_1dot3V_PV,EpsSicPage,N/A
Com_ExternalTemperature,EpsSicPage,N/A
Com_ExternalTemperature_PV,EpsSicPage,N/A
Com_FOC_TorqDiffInteg_VT,EpsSicPage,N/A
Com_FocPlausi_TorqDiff_F,EpsSicPage,N/A
Com_InternalTemperature,EpsSicPage,N/A
Com_InternalTemperature_PV,EpsSicPage,N/A
Com_MosTemperature,EpsSicPage,N/A
Com_MotCtrl_fPlausi_Enable_F,EpsSicPage,N/A
Com_MotCtrl_fPlausi_InEnable_F,EpsSicPage,N/A
Com_MotorReductionFactor,EpsSicPage,N/A
Com_MotorTemp,EpsSicPage,N/A
Com_Motor_Torque,EpsSicPage,N/A
Com_Motor_Torque_DV,EpsSicPage,N/A
Com_Motor_Torque_PV,EpsSicPage,N/A
Com_Motor_Torque_VT,EpsSicPage,N/A
Com_MtrTorqRef,EpsSicPage,N/A
Com_Mtrlsref,EpsSicPage,N/A
Com_PhaseCurrent_U,EpsSicPage,N/A
Com_PhaseCurrent_U_PV,EpsSicPage,N/A
Com_PhaseCurrent_W,EpsSicPage,N/A
Com_PhaseCurrent_W_PV,EpsSicPage,N/A
Com_RPS_Angle,EpsSicPage,N/A
Com_RPS_Angle_DV,EpsSicPage,N/A
Com_RPS_Angle_PV,EpsSicPage,N/A
Com_RPS_FITMode_F,EpsSicPage,N/A
Com_RPS_Speed,EpsSicPage,N/A
Com_RPS_SpeedFilt,EpsSicPage,N/A
Com_RPS_SpeedFilt_VT,EpsSicPage,N/A
Com_RPS_Speed_DV,EpsSicPage,N/A
Com_RackPosC_SteeringAngle_F,EpsSicPage,N/A
Com_RotS_RotorSpeedfit_F,EpsSicPage,N/A
Com_Rotorpositon_F,EpsSicPage,N/A
Com_SEventMemory,EpsSicPage,N/A
Com_SGFaultInjectionMode_F,EpsSicPage,N/A
Com_SSM_systemstate_F,EpsSicPage,N/A
Com_SteerModeActive_F,EpsSicPage,N/A
Com_SystemState,EpsSicPage,N/A
Com_SystemState_PV,EpsSicPage,N/A
Com_SystemState_VT,EpsSicPage,N/A
Com_TAS_Angle,EpsSicPage,N/A
Com_TAS_Angle_PV,EpsSicPage,N/A
Com_TAS_Torque,EpsSicPage,N/A
Com_TAS_Torque_PV,EpsSicPage,N/A
Com_TAS_Torque_VT,EpsSicPage,N/A
Com_TAS_TorsionBarTorque_F,EpsSicPage,N/A
Com_TLC_LimMotorTorque_F,EpsSicPage,N/A
Com_TRC_Torque_VT,EpsSicPage,N/A
Com_TRC_xLimMotTrq_F,EpsSicPage,N/A
Com_TorqueRedLevel_PV,EpsSicPage,N/A
Com_VS_AvgVehicleSpeed_F,EpsSicPage,N/A
Com_VehicleSpeed_VT,EpsSicPage,N/A
Com_Vehicle_Speed_DV,EpsSicPage,N/A
Com_VoltageStatus,EpsSicPage,N/A
Com_ssiSelSicMsg1,EpsSicPage,N/A
Com_ssiSelSicMsg2,EpsSicPage,N/A
Com_EPS_SicControl1,CanTerm,EpsSicPage
Com_EPS_SicControl2,CanTerm,EpsSicPage
MtrIsRef,MotCAN(iMotCtrlIsRef),EpsSicPage
MtrTorqRef,MotCAN(mRedTorqFOC),EpsSicPage
cMcuTemp,TempDrv,EpsSicPage
cMosTemp,MosfetTemperatureCalculation,EpsSicPage
cMotorTemp,MotCAN,EpsSicPage
cNtcTemp,TempDrv,EpsSicPage
fInputLmt_InjectEnable,InputLmt,EpsSicPage
fMotPlausi_Enable,MotPlausi,EpsSicPage
iBattCurrent,SigTfr,EpsSicPage
iPhaseCurrentU,OutputStage,EpsSicPage
iPhaseCurrentW,OutputStage,EpsSicPage
mLimMotorTorque,TorqueLimitationCoordinator,EpsSicPage
mMotPlausi_AbsTrqDiffInteg,MotPlausi,EpsSicPage
mMotPlausi_IntegLmt,MotPlausi,EpsSicPage
mMotPlausi_TrqDiffInteg,MotPlausi,EpsSicPage
mTorsionBarTorque,TAS,EpsSicPage
nRawRotorSpeedFilt,RPS,EpsSicPage
nRotorSpeedSign32,RPS(nRawRotorSpeed),EpsSicPage
sEventMemory,SystemStateMachine,EpsSicPage
sLowVoltageStateOem,BatteryMonitoring,EpsSicPage
sSystemState,SystemStateMachine,EpsSicPage
uBatteryVoltage,BatteryStatus,EpsSicPage
uCoreVolt,BatteryStatus,EpsSicPage
vAbsAvgVehicleSpeed,VehicleSpeedMain,EpsSicPage
wCombAbsAngle,TAS,EpsSicPage
wRelRotorPosition,RPS,EpsSicPage
wSteeringAngle,RackPosCorr,EpsSicPage
xLimMotTrq,TRCCheck,EpsSicPage
yyySteerModeActivateOut,FailuerInjection,EpsSicPage
zChatterPeriodsCount,ChatterRecognition,EpsSicPage
,,
Table: MemProt Dependency,,
Interface,Sender/Server,Receiver/Client
MemFlashVerifyErr,MemProt,ErrorHandler
xGearSignNv,MemProt,ApplicationFunctionManage
Event_DemEvent_InfrasFlashVerifyError,N/A,MemProt
Event_DemEvent_InfrasRAMCrcCheck,N/A,MemProt
Event_DemEvent_InfrasSRamCorrByReset,N/A,MemProt
IoHwAbI_GetCSS0,IoHwAbifRte,MemProt
,,
Table: NVRam Dependency,,
Interface,Sender/Server,Receiver/Client
Current45Gain25354050_UPhaseCurrCompFactorNVR,NVRam,OutputStage
Current45Gain25354050_VPhaseCurrCompFactorNVR,NVRam,OutputStage
Current45Gain25354050_WPhaseCurrCompFactorNVR,NVRam,OutputStage
Current80Gain25354050_UPhaseCurrCompFactorNVR,NVRam,OutputStage
Current80Gain25354050_VPhaseCurrCompFactorNVR,NVRam,OutputStage
Current80Gain25354050_WPhaseCurrCompFactorNVR,NVRam,OutputStage
Gain25_UWVPhaseZeroCurrentDeviaNVR,NVRam,OutputStage
Gain35_UWVPhaseZeroCurrentDeviaNVR,NVRam,OutputStage
Gain40_UWVPhaseZeroCurrentDeviaNVR,NVRam,OutputStage
Gain50_UWVPhaseZeroCurrentDeviaNVR,NVRam,OutputStage
HighTempCurrent45Gain25354050_UPhaseCurrCompFactorNVR,NVRam,OutputStage
HighTempCurrent45Gain25354050_VPhaseCurrCompFactorNVR,NVRam,OutputStage
HighTempCurrent45Gain25354050_WPhaseCurrCompFactorNVR,NVRam,OutputStage
HighTempCurrent80Gain25354050_UPhaseCurrCompFactorNVR,NVRam,OutputStage
HighTempCurrent80Gain25354050_VPhaseCurrCompFactorNVR,NVRam,OutputStage
HighTempCurrent80Gain25354050_WPhaseCurrCompFactorNVR,NVRam,OutputStage
HighTempGain25_UWVPhaseZeroCurrentDeviaNVR,NVRam,OutputStage
HighTempGain35_UWVPhaseZeroCurrentDeviaNVR,NVRam,OutputStage
HighTempGain40_UWVPhaseZeroCurrentDeviaNVR,NVRam,OutputStage
HighTempGain50_UWVPhaseZeroCurrentDeviaNVR,NVRam,OutputStage
VBAT1GradValueOffsetValueNVR,NVRam,BatteryStatus
VBATGradValueOffsetValueNVR,NVRam,BatteryStatus
eMotoRPSOffsetNVR,NVRam,RPS
eNvRamBlockIdBit,NVRam,ErrorHandler
eSWConfigNVR,NVRam,ApplicationFunctionManage|DriveUpDownSwitch|EpsInput|SystemStateMachine|UDSServices
fCanTermBlockUse1NVR,NVRam,CanTerm
fCanTermBlockUse2NVR,NVRam,CanTerm
fNvWriteFlagNVR,NVRam,SystemStateMachine
fTasMechFaultNVR,NVRam,TAS
iRPSCompontCurrentNVR,NVRam,N/A
kPDC_LongTermLearnRackForceNVR,NVRam,PDC
mFricCompMotTorqNVR,NVRam,FrictionCompensation
sEPSAssistanceStyleNVR,NVRam,DMS(sEPSCharacModeStatusDMSNVR)
sEPSAssociWithDriverModeNVR,NVRam,DMS
sESLearnStateLeftNVR,NVRam,EndStop|EndStopCheckPlausi|RackPosition|RackPositionPlausi(sESLearnStateLeftNVW)
sESLearnStateRightNVR,NVRam,EndStop|EndStopCheckPlausi|RackPosition|RackPositionPlausi(sESLearnStateRightNVW)
wEsStrAngleLeftNVR,NVRam,EndStop|RackPosition|RackPositionPlausi(wEsStrAngleLeftNVW)
wEsStrAngleRightNVR,NVRam,EndStop|RackPosition|RackPositionPlausi(wEsStrAngleRightNVW)
wSteeringAngleLTCorrNVR,NVRam,RackPosCorr(wSteeringAngleLTCorrNvR)
wSteeringAngleOffsetNVR,NVRam,RackPosition|RackPositionPlausi(wSteeringAngleOffsetNVW)
xDTSCLongtermFactorNVR,NVRam,DTSCMain
yeeAttemptCounterNVR,NVRam,N/A
yeeConfigTraceFieldNVR,NVRam,N/A
yeeECUConfigFileNumNVR,NVRam,N/A
yeeECUPartNumNVR,NVRam,N/A
yeeFBLApplValidNVR,NVRam,N/A
yeeFBLReserved,NVRam,N/A
yeeFBLReservedNVR,NVRam,UDSServices
yeeNIFCurrentDataNVR,NVRam,N/A
yeeNIFFactoryDataNVR,NVRam,N/A
yeeProgEntryFlagNVR,NVRam,N/A
yeeProgProcFileNoNVR,NVRam,N/A
yeeResVarHandingNVR,NVRam,N/A
yeeResetInfoNVR,NVRam,N/A
yeeSW_LabelNVR,NVRam,N/A
yeeVINNVR,NVRam,UDSServices
yeeVehCustomCod1NVR,NVRam,N/A
yeeVehCustomCod2NVR,NVRam,N/A
yeeVehVarNVR,NVRam,N/A
yeeVehicleFeaInfoNVR,NVRam,N/A
Current45Gain25354050_UPhaseCurrCompFactorNVW,OutputStage,NVRam
Current45Gain25354050_VPhaseCurrCompFactorNVW,OutputStage,NVRam
Current45Gain25354050_WPhaseCurrCompFactorNVW,OutputStage,NVRam
Current80Gain25354050_UPhaseCurrCompFactorNVW,OutputStage,NVRam
Current80Gain25354050_VPhaseCurrCompFactorNVW,OutputStage,NVRam
Current80Gain25354050_WPhaseCurrCompFactorNVW,OutputStage,NVRam
Gain25_UWVPhaseZeroCurrentDeviaNVW,OutputStage,NVRam
Gain35_UWVPhaseZeroCurrentDeviaNVW,OutputStage,NVRam
Gain40_UWVPhaseZeroCurrentDeviaNVW,OutputStage,NVRam
Gain50_UWVPhaseZeroCurrentDeviaNVW,OutputStage,NVRam
HighTempCurrent45Gain25354050_UPhaseCurrCompFactorNVW,OutputStage,NVRam
HighTempCurrent45Gain25354050_VPhaseCurrCompFactorNVW,OutputStage,NVRam
HighTempCurrent45Gain25354050_WPhaseCurrCompFactorNVW,OutputStage,NVRam
HighTempCurrent80Gain25354050_UPhaseCurrCompFactorNVW,OutputStage,NVRam
HighTempCurrent80Gain25354050_VPhaseCurrCompFactorNVW,OutputStage,NVRam
HighTempCurrent80Gain25354050_WPhaseCurrCompFactorNVW,OutputStage,NVRam
HighTempGain25_UWVPhaseZeroCurrentDeviaNVW,OutputStage,NVRam
HighTempGain35_UWVPhaseZeroCurrentDeviaNVW,OutputStage,NVRam
HighTempGain40_UWVPhaseZeroCurrentDeviaNVW,OutputStage,NVRam
HighTempGain50_UWVPhaseZeroCurrentDeviaNVW,OutputStage,NVRam
VBAT1GradValueOffsetValueNVW,BatteryStatus,NVRam
VBATGradValueOffsetValueNVW,BatteryStatus,NVRam
eMotoRPSOffsetNVW,RPS,NVRam
eSWConfigNVW,UDSServices,NVRam
fCanTermBlockUse1NVW,CanTerm,NVRam
fCanTermBlockUse2NVW,CanTerm,NVRam
fNvWriteFlagNVW,SystemStateMachine,NVRam
fTasMechFaultNVW,TAS,NVRam
iRPSCompontCurrentNVW,N/A,NVRam
kPDC_LongTermLearnRackForceNVW,PDC,NVRam
mFricCompMotTorqNVW,FrictionCompensation,NVRam
sEPSAssistanceStyleNVW,DMS(sEPSCharacModeStatusDMSNVW),NVRam
sEPSAssociWithDriverModeNVW,DMS,NVRam
sESLearnStateLeftNVW,RackPosition,NVRam
sESLearnStateRightNVW,RackPosition,NVRam
sSystemState,SystemStateMachine,NVRam
wEsStrAngleLeftNVW,RackPosition,NVRam
wEsStrAngleRightNVW,RackPosition,NVRam
wSteeringAngleLTCorrNVW,RackPosCorr(wSteeringAngleLTCorrNvW),NVRam
wSteeringAngleOffsetNVW,RackPosition,NVRam
xDTSCLongtermFactorNVW,DTSCMain,NVRam
yeeAttemptCounterNVW,N/A,NVRam
yeeConfigTraceFieldNVW,N/A,NVRam
yeeECUConfigFileNumNVW,N/A,NVRam
yeeECUPartNumNVW,N/A,NVRam
yeeFBLApplValidNVW,N/A,NVRam
yeeFBLReservedNVW,N/A,NVRam
yeeNIFCurrentDataNVW,N/A,NVRam
yeeNIFFactoryDataNVW,N/A,NVRam
yeeProgEntryFlagNVW,UDSServices,NVRam
yeeProgProcFileNoNVW,N/A,NVRam
yeeResVarHandingNVW,N/A,NVRam
yeeResetInfoNVW,N/A,NVRam
yeeSW_LabelNVW,N/A,NVRam
yeeVINNVW,UDSServices,NVRam
yeeVehCustomCod1NVW,N/A,NVRam
yeeVehCustomCod2NVW,N/A,NVRam
yeeVehVarNVW,N/A,NVRam
yeeVehicleFeaInfoNVW,N/A,NVRam
NvMNotifyJobFinished_BlockDF04,NVRam,N/A
NvMNotifyJobFinished_BlockDF10,NVRam,N/A
NvMNotifyJobFinished_BlockDF24,NVRam,N/A
NvMNotifyJobFinished_BlockDF34,NVRam,N/A
NvMNotifyJobFinished_BlockDF36,NVRam,N/A
NvMNotifyJobFinished_Block_DF18,NVRam,N/A
NvMNotifyJobFinished_CanTermBlock,NVRam,N/A
NvMNotifyJobFinished_DTSCLongTerm,NVRam,N/A
NvMNotifyJobFinished_DataFlashFlag,NVRam,N/A
NvMNotifyJobFinished_DemFirstRecordA,NVRam,N/A
NvMNotifyJobFinished_DemFirstRecordB,NVRam,N/A
NvMNotifyJobFinished_DemLatestRecordA,NVRam,N/A
NvMNotifyJobFinished_DemLatestRecordB,NVRam,N/A
NvMNotifyJobFinished_DrvModSwi,NVRam,N/A
NvMNotifyJobFinished_EOLTest,NVRam,N/A
NvMNotifyJobFinished_FricComp,NVRam,N/A
NvMNotifyJobFinished_PDCLongTerm,NVRam,N/A
NvMNotifyJobFinished_RPSTem,NVRam,N/A
NvMNotifyJobFinished_RackPosCorr,NVRam,N/A
NvMNotifyJobFinished_RackPosition,NVRam,N/A
NvMNotifyJobFinished_SWConfig,NVRam,N/A
NvMNotifyJobFinished_StackSize,NVRam,N/A
NvMNotifyJobFinished_TasMechFault,NVRam,N/A
NvRamI_GetBlockStatus,NVRam,CanTerm|RPS|RackPosition|SystemStateMachine|TAS|UDSServices
NvRamI_GetWriteAllStatus,NVRam,SystemStateMachine|UDSServices
NvRamI_ReadAll,NVRam,N/A
NvRamI_ReadBlock,NVRam,CanTerm|UDSServices
NvRamI_WriteAll,NVRam,SSMErrorCheck|SystemStateMachine|UDSServices
NvRamI_WriteAllDefault,NVRam,CanTerm
NvRamI_WriteBlock,NVRam,CanTerm|RPS|RackPosition|SystemStateMachine|TAS|UDSServices
Event_DemEvent_InfrasMEMDataFlashRead,N/A,NVRam
Event_DemEvent_InfrasMEMDataFlashWrite,N/A,NVRam
NvMService_AC3_SRBS_BlockDF04,N/A,NVRam
NvMService_AC3_SRBS_BlockDF10,N/A,NVRam
NvMService_AC3_SRBS_BlockDF24,N/A,NVRam
NvMService_AC3_SRBS_BlockDF34,N/A,NVRam
NvMService_AC3_SRBS_BlockDF36,N/A,NVRam
NvMService_AC3_SRBS_Block_DF18,N/A,NVRam
NvMService_AC3_SRBS_CanTermBlock,N/A,NVRam
NvMService_AC3_SRBS_DTSCLongTerm,N/A,NVRam
NvMService_AC3_SRBS_DataFlashFlag,N/A,NVRam
NvMService_AC3_SRBS_DemFirstRecordA,N/A,NVRam
NvMService_AC3_SRBS_DemFirstRecordB,N/A,NVRam
NvMService_AC3_SRBS_DemLatestRecordA,N/A,NVRam
NvMService_AC3_SRBS_DemLatestRecordB,N/A,NVRam
NvMService_AC3_SRBS_DrvModSwi,N/A,NVRam
NvMService_AC3_SRBS_EOLTest,N/A,NVRam
NvMService_AC3_SRBS_FricComp,N/A,NVRam
NvMService_AC3_SRBS_PDCLongTerm,N/A,NVRam
NvMService_AC3_SRBS_RPSTem,N/A,NVRam
NvMService_AC3_SRBS_RackPosCorr,N/A,NVRam
NvMService_AC3_SRBS_RackPosition,N/A,NVRam
NvMService_AC3_SRBS_SWConfig,N/A,NVRam
NvMService_AC3_SRBS_StackSize,N/A,NVRam
NvMService_AC3_SRBS_TasMechFault,N/A,NVRam
SSM_EventNotify,SystemStateMachine,NVRam
WdgMonI_RunnCPR,WdgMMonitor,NVRam
WdgMonI_RunnCPR5ms,WdgMMonitor,NVRam
,,
Table: Memory Dependency,,
Interface,Sender/Server,Receiver/Client
Current45Gain25354050_UPhaseCurrCompFactorNVR,Memory,N/A
Current45Gain25354050_VPhaseCurrCompFactorNVR,Memory,N/A
Current45Gain25354050_WPhaseCurrCompFactorNVR,Memory,N/A
Current80Gain25354050_UPhaseCurrCompFactorNVR,Memory,N/A
Current80Gain25354050_VPhaseCurrCompFactorNVR,Memory,N/A
Current80Gain25354050_WPhaseCurrCompFactorNVR,Memory,N/A
Gain25_UWVPhaseZeroCurrentDeviaNVR,Memory,N/A
Gain35_UWVPhaseZeroCurrentDeviaNVR,Memory,N/A
Gain40_UWVPhaseZeroCurrentDeviaNVR,Memory,N/A
Gain50_UWVPhaseZeroCurrentDeviaNVR,Memory,N/A
HighTempCurrent45Gain25354050_UPhaseCurrCompFactorNVR,Memory,N/A
HighTempCurrent45Gain25354050_VPhaseCurrCompFactorNVR,Memory,N/A
HighTempCurrent45Gain25354050_WPhaseCurrCompFactorNVR,Memory,N/A
HighTempCurrent80Gain25354050_UPhaseCurrCompFactorNVR,Memory,N/A
HighTempCurrent80Gain25354050_VPhaseCurrCompFactorNVR,Memory,N/A
HighTempCurrent80Gain25354050_WPhaseCurrCompFactorNVR,Memory,N/A
HighTempGain25_UWVPhaseZeroCurrentDeviaNVR,Memory,N/A
HighTempGain35_UWVPhaseZeroCurrentDeviaNVR,Memory,N/A
HighTempGain40_UWVPhaseZeroCurrentDeviaNVR,Memory,N/A
HighTempGain50_UWVPhaseZeroCurrentDeviaNVR,Memory,N/A
MemFlashVerifyErr,Memory,N/A
VBAT1GradValueOffsetValueNVR,Memory,N/A
VBATGradValueOffsetValueNVR,Memory,N/A
eMotoRPSOffsetNVR,Memory,N/A
eNvRamBlockIdBit,Memory,N/A
eSWConfigNVR,Memory,N/A
fCanTermBlockUse1NVR,Memory,N/A
fCanTermBlockUse2NVR,Memory,N/A
fNvWriteFlagNVR,Memory,N/A
fTasMechFaultNVR,Memory,N/A
iRPSCompontCurrentNVR,Memory,N/A
kPDC_LongTermLearnRackForceNVR,Memory,N/A
mFricCompMotTorqNVR,Memory,N/A
sEPSAssistanceStyleNVR,Memory,N/A
sEPSAssociWithDriverModeNVR,Memory,N/A
sESLearnStateLeftNVR,Memory,N/A
sESLearnStateRightNVR,Memory,N/A
wEsStrAngleLeftNVR,Memory,N/A
wEsStrAngleRightNVR,Memory,N/A
wSteeringAngleLTCorrNVR,Memory,N/A
wSteeringAngleOffsetNVR,Memory,N/A
xDTSCLongtermFactorNVR,Memory,N/A
xGearSignNv,Memory,N/A
yeeFBLReservedNVR,Memory,N/A
yeeVINNVR,Memory,N/A
Current45Gain25354050_UPhaseCurrCompFactorNVW,OutputStage,Memory
Current45Gain25354050_VPhaseCurrCompFactorNVW,OutputStage,Memory
Current45Gain25354050_WPhaseCurrCompFactorNVW,OutputStage,Memory
Current80Gain25354050_UPhaseCurrCompFactorNVW,OutputStage,Memory
Current80Gain25354050_VPhaseCurrCompFactorNVW,OutputStage,Memory
Current80Gain25354050_WPhaseCurrCompFactorNVW,OutputStage,Memory
Gain25_UWVPhaseZeroCurrentDeviaNVW,OutputStage,Memory
Gain35_UWVPhaseZeroCurrentDeviaNVW,OutputStage,Memory
Gain40_UWVPhaseZeroCurrentDeviaNVW,OutputStage,Memory
Gain50_UWVPhaseZeroCurrentDeviaNVW,OutputStage,Memory
HighTempCurrent45Gain25354050_UPhaseCurrCompFactorNVW,OutputStage,Memory
HighTempCurrent45Gain25354050_VPhaseCurrCompFactorNVW,OutputStage,Memory
HighTempCurrent45Gain25354050_WPhaseCurrCompFactorNVW,OutputStage,Memory
HighTempCurrent80Gain25354050_UPhaseCurrCompFactorNVW,OutputStage,Memory
HighTempCurrent80Gain25354050_VPhaseCurrCompFactorNVW,OutputStage,Memory
HighTempCurrent80Gain25354050_WPhaseCurrCompFactorNVW,OutputStage,Memory
HighTempGain25_UWVPhaseZeroCurrentDeviaNVW,OutputStage,Memory
HighTempGain35_UWVPhaseZeroCurrentDeviaNVW,OutputStage,Memory
HighTempGain40_UWVPhaseZeroCurrentDeviaNVW,OutputStage,Memory
HighTempGain50_UWVPhaseZeroCurrentDeviaNVW,OutputStage,Memory
VBAT1GradValueOffsetValueNVW,BatteryStatus,Memory
VBATGradValueOffsetValueNVW,BatteryStatus,Memory
eMotoRPSOffsetNVW,RPS,Memory
eSWConfigNVW,UDSServices,Memory
fCanTermBlockUse1NVW,CanTerm,Memory
fCanTermBlockUse2NVW,CanTerm,Memory
fNvWriteFlagNVW,SystemStateMachine,Memory
fTasMechFaultNVW,TAS,Memory
iRPSCompontCurrentNVW,NVRam,Memory
kPDC_LongTermLearnRackForceNVW,PDC,Memory
mFricCompMotTorqNVW,FrictionCompensation,Memory
sEPSAssistanceStyleNVW,DMS(sEPSCharacModeStatusDMSNVW),Memory
sEPSAssociWithDriverModeNVW,DMS,Memory
sESLearnStateLeftNVW,RackPosition,Memory
sESLearnStateRightNVW,RackPosition,Memory
sSystemState,SystemStateMachine,Memory
wEsStrAngleLeftNVW,RackPosition,Memory
wEsStrAngleRightNVW,RackPosition,Memory
wSteeringAngleLTCorrNVW,RackPosCorr(wSteeringAngleLTCorrNvW),Memory
wSteeringAngleOffsetNVW,RackPosition,Memory
xDTSCLongtermFactorNVW,DTSCMain,Memory
yeeProgEntryFlagNVW,UDSServices,Memory
yeeVINNVW,UDSServices,Memory
NvRamI_GetBlockStatus,Memory,N/A
NvRamI_GetWriteAllStatus,Memory,N/A
NvRamI_ReadBlock,Memory,N/A
NvRamI_WriteAll,Memory,N/A
NvRamI_WriteAllDefault,Memory,N/A
NvRamI_WriteBlock,Memory,N/A
RDII_ReadCheckRedundantRamS16,Memory,N/A
RDII_ReadCheckRedundantRamU16,Memory,N/A
ErrReaI_Indicator,ErrorReaction,Memory
IoHwAbI_GetCSS0,IoHwAbifRte,Memory
SSM_EventNotify,SystemStateMachine,Memory
WdgMonI_RunnCPR,WdgMMonitor,Memory
WdgMonI_RunnCPR5ms,WdgMMonitor,Memory
,,
Table: RamDataIntegrity Dependency,,
Interface,Sender/Server,Receiver/Client
RDII_ReadCheckRedundantRamF32,RamDataIntegrity,N/A
RDII_ReadCheckRedundantRamS16,RamDataIntegrity,EndStopCheckPlausi|TorqueLimitationCoordinator
RDII_ReadCheckRedundantRamS32,RamDataIntegrity,N/A
RDII_ReadCheckRedundantRamS8,RamDataIntegrity,N/A
RDII_ReadCheckRedundantRamU16,RamDataIntegrity,ActiveReturnPlausi|SafetyGuardian|SafetyGuardianPlausi
RDII_ReadCheckRedundantRamU32,RamDataIntegrity,N/A
RDII_ReadCheckRedundantRamU8,RamDataIntegrity,N/A
RDII_WriteCheckRedundantRamF32,RamDataIntegrity,N/A
RDII_WriteCheckRedundantRamS16,RamDataIntegrity,N/A
RDII_WriteCheckRedundantRamS32,RamDataIntegrity,N/A
RDII_WriteCheckRedundantRamS8,RamDataIntegrity,N/A
RDII_WriteCheckRedundantRamU16,RamDataIntegrity,N/A
RDII_WriteCheckRedundantRamU32,RamDataIntegrity,N/A
RDII_WriteCheckRedundantRamU8,RamDataIntegrity,N/A
ErrReaI_Indicator,ErrorReaction,RamDataIntegrity
Event_DemEvent_Ram,N/A,RamDataIntegrity
,,
Table: WdgMMonitor Dependency,,
Interface,Sender/Server,Receiver/Client
eProgFlowID,WdgMMonitor,ErrorHandler
tCalcuTim,WdgMMonitor,ErrorHandler
zProgFlowNr,WdgMMonitor,ErrorHandler
WdgMonI_MotCtrlIntCPR,WdgMMonitor,N/A
WdgMonI_PeriTimeMon10ms,WdgMMonitor,WdgMMonitorD
WdgMonI_PeriTimeMon1ms,WdgMMonitor,WdgMMonitorD
WdgMonI_PeriTimeMon2ms,WdgMMonitor,WdgMMonitorD
WdgMonI_RunnCPR,WdgMMonitor,APA|APACheck|ActiveDamping|ActiveReturn|ActiveReturnPlausi|ApplicationFunctionManage|BatteryMonitoring|BatteryStatus|ChatterRecognition|CurCon|CurLmtTrq|DMS|DTSCMain|DTSCPlausi|DriverTorqueCalculation|DutyCal|EndStop|EndStopCheckPlausi|EngineRunning|EpsInput|EpsOutput|ErrorHandler|FrictionCompensation|FunctionCoordinator|FunctionCoordinatorPlausi|IgnitionCalculation|InertiaComp|InputLmt|IoHwAbifRte|LDW|LDWCheck|LKAChatterRecognizition|LaneKeepAssist|LaneKeepAssistAngleCtrlMain|LaneKeepAssistAngleCtrlPlausi|LaneKeepAssistAngleCtrlTorque|LaneKeepAssistAngleTorqConvert|LaneKeepAssistPlausi|MosfetTemperatureCalculation|MotCAN|MotPlausi|MotTemp|NVRam|NetworkManagement|OrComp|OutputStage|OverTemperatureProtection|PDC|PDC_Plausi|PWMCheck|ParaUpd|PhaseOCDiag|PowerAssistance|PowerAssistancePlausi|RPS|RackPosCorr|RackPosition|RackPositionControl|RackPositionPlausi|RotorSpeedCalCheckPlausi|RotorSpeedCalculation|SBC|SSMErrorCheck|SafetyGuardian|SafetyGuardianPlausi|ShimmyTrqCal|ShimmyTrqCheck|SigProc|SigTfr|StartStop|SteeringControl|SupplyVoltageReduction|SystemStateMachine|TAS|TRCCheck|TempDrv|TorqueLimitationCoordinator|TrqCon|VehicleSpeedMain|VehicleSpeedPlausi|WdgMMonitorD
WdgMonI_RunnCPR100ms,WdgMMonitor,N/A
WdgMonI_RunnCPR10ms,WdgMMonitor,EpsInput|EpsOutput|NetworkManagement
WdgMonI_RunnCPR1ms,WdgMMonitor,WdgMMonitorD
WdgMonI_RunnCPR2ms,WdgMMonitor,N/A
WdgMonI_RunnCPR5ms,WdgMMonitor,ErrorHandler|NVRam
WdgMonI_RunnEndSeq10ms,WdgMMonitor,WdgMMonitorD
WdgMonI_RunnEndSeq1ms,WdgMMonitor,WdgMMonitorD
WdgMonI_RunnEndSeq2ms,WdgMMonitor,WdgMMonitorD
ErrReaI_IndicatorQM,ErrorReaction,WdgMMonitor
Event_DemEvent_InfrasPFMonWroExpNum,N/A,WdgMMonitor
Event_DemEvent_InfrasTimProtErr,N/A,WdgMMonitor
alive_WSE_Runn100ms,N/A,WdgMMonitor
alive_WSE_Runn10ms,N/A,WdgMMonitor
alive_WSE_Runn2ms,N/A,WdgMMonitor
alive_WSE_Runn5ms,N/A,WdgMMonitor
localStatus_WSE_Runn100ms,N/A,WdgMMonitor
localStatus_WSE_Runn10ms,N/A,WdgMMonitor
localStatus_WSE_Runn2ms,N/A,WdgMMonitor
localStatus_WSE_Runn5ms,N/A,WdgMMonitor
,,
Table: ErrorHandling Dependency,,
Interface,Sender/Server,Receiver/Client
eSWConfigNVW,ErrorHandling,N/A
yFaultDetections,ErrorHandling,N/A
yeeProgEntryFlagNVW,ErrorHandling,N/A
yeeVINNVW,ErrorHandling,N/A
BatSnapMaxNegVoltDiff,BatteryStatus,ErrorHandling
